title,description,ms.service
Service Fabric 虚机关闭是否收费,Azure Offers and Pricing,billing
1元试用账户提示没有订阅,Cannot find my subscription,subscription
Invoice pay 2017/12/4,Pay by Invoice,billing
账单和用量查询,Enterprise billing questions,billing
添加管理员出错,Co-admin related issue,subscription
订阅点击取消之后是否还有费用产生,Enterprise billing questions,billing
增加核数对应价格,Azure Offers and Pricing,billing
Windows虚拟机license收费标准,Azure Offers and Pricing,billing
cpu核心的个数,Compute,virtual-machines
请问怎么申请修改发票抬头，想改成公司抬头,Fapiao related,billing
EA账号订阅迁移到另外一个ea后的问题,Change Ownership of My Subscription,subscription
RE-Enable a trial subscription and settle pervious charges,Billing and Payment Issues,billing
大客户咨询如何添加订阅,How to add new subscription,subscription
Invoice pay 匹配,Pay by Invoice,billing
虚拟机系列价格咨询,Azure Offers and Pricing,billing
Invoice PI Cancel order- 1211,Invoice PI-Cancel Order,billing
Invoice Cancel order,Invoice PI-Cancel Order,billing
web direct升级EA绑定问题,Switch to Another Offer,subscription
Looking for A3 VM in ChinaEast,Other General questions,general
计费疑问,Azure Offers and Pricing,billing
EA门户相关问题,How to add new subscription,subscription
订阅被停,Enterprise billing questions,billing
充值到账问题,Pay by Invoice,billing
存储价格详情,Azure Offers and Pricing,billing
CPU核数不够用,Other General questions,general
请尽快更新订阅余额,Pay by Invoice,billing
取消订单-重复下单-2017-12-18/19,Invoice PI-Cancel Order,billing
帮忙提供fraud数据,Other General questions,general
如何修改备用邮箱地址,Other General questions,general
查看详细的账单,Enterprise billing questions,billing
增加虚机的需求 -- 雅培,Compute,virtual-machines
Quota increase - 迪卡侬,Compute,virtual-machines
需要明确下虚拟机按使用量付费的细节,Azure Offers and Pricing,billing
支付方式更改,Pay by Invoice,billing
一元试用在支付页面加载失败。如何重新支付？,Billing and Payment Issues,billing
出网流量问题,Billing and Payment Issues,billing
帮忙重新激活订阅以及切换订阅,Re-Enable a Subscription,subscription
VM资费咨询,Azure Offers and Pricing,billing
ARM界面VM的公共IP和专用IP如何计费,Azure Offers and Pricing,billing
increase CPU core limit in Azure from 100 to 150,Compute,virtual-machines
用自定义镜像创建虚拟机的计费问题,Azure Offers and Pricing,billing
Power Bi embedded 收费方式,Azure Offers and Pricing,billing
申请东部Dv2虚拟机资源,Other questions about billing portal,billing
怎么被取消？,Other questions about billing portal,billing
ea账户管理,How to add admin in EA Portal,billing
Cancel invoice order - 大于7天未完成,Invoice PI-Cancel Order,billing
如何销户,Other General questions,general
开通东部资源权限,Other General questions,general
Block存储费用,Enterprise billing questions,billing
对公转账咨询,Pay by Invoice,billing
申请发票 ,Fapiao related,billing
请尽快重新激活订阅,Re-Enable a Subscription,subscription
Subscription Owner Transfer to @cme.gbl account,Change Ownership of My Subscription,subscription
Cancel invoice order,Invoice PI-Cancel Order,billing
订阅和账单问题,Billing and Payment Issues,billing
Invoice PI 匹配-0808,Pay by Invoice,billing
如何变更公司名称,Other questions about billing portal,billing
Can't create a new subscription,How to add new subscription,subscription
Transfer我的这个订阅到我O365的Directory,Change Ownership of My Subscription,subscription
注册发票账号问题,Fapiao related,billing
数据导出费用咨询,Azure Offers and Pricing,billing
账单设置,Billing and Payment Issues,billing
Azure 账户管理员权限不希望给到普通用户，并希望同事使用此产品,Co-admin related issue,subscription
信息更改,Other questions about billing portal,billing
如何购买新的资源？,Billing and Payment Issues,billing
加核咨询,Compute,virtual-machines
内核增加到200,Compute,virtual-machines
虚拟网络数量已经达到配额，申请,VNET,virtual-network
1RMB支付失败,Billing and Payment Issues,billing
D系列虚拟机申请,Compute,virtual-machines
如何获得发票,Fapiao related,billing
合同咨询,Purchase of Proof,billing
虚拟机使用CPP额度计费了,Enterprise billing questions,billing
管理员角色问题,Co-admin related issue,subscription
账号下面没有钱,Pay by Invoice,billing
订阅内无法添加,Billing and Payment Issues,billing
支付宝充值成功，但后台依然未显示,Billing and Payment Issues,billing
东部资源受限,Other General questions,general
账户充值咨询,Billing and Payment Issues,billing
RE:  Cancel internal subscription  Initial Response,Disable subscription,subscription
支付方式添加,Billing and Payment Issues,billing
Move AD & subscription to new account,Change Ownership of My Subscription,subscription
变更账户最大核心支持数,Compute,virtual-machines
配置ER专线的费用咨询,Azure Offers and Pricing,billing
为什么没显示订阅类型的变更,Other questions about billing portal,billing
重新开发票,Fapiao related,billing
Azure更改账户基本信息,Other questions about billing portal,billing
Extension the NSG rules,NSG,virtual-network
Invoice pay 20170731,Pay by Invoice,billing
更换订阅计划以后，资源转移问题,Re-Enable a Subscription,subscription
关于试用帐号转正式帐号,Switch to Another Offer,subscription
PIA在线付款协议,Purchase of Proof,billing
Azure 修改发票系统邮箱,Fapiao related,billing
收费详情,Billing and Payment Issues,billing
带宽怎么收费,Azure Offers and Pricing,billing
DocumentDB价格,Billing and Payment Issues,billing
EA Portal 相关问题,Enterprise billing questions,billing
恢复删除的账号,Co-admin related issue,subscription
一元试用无法进行支付,Billing and Payment Issues,billing
DS2虚拟机捕获镜像,Azure Offers and Pricing,billing
1RMB试用消费问题,Billing and Payment Issues,billing
Increase ARM Cores,Compute,virtual-machines
发票系统登录不了,Fapiao related,billing
虚拟网络的计费标准,Azure Offers and Pricing,billing
费用调整咨询,Enterprise portal enquiry,billing
IRMB无法完成支付,Billing and Payment Issues,billing
信用额度,Billing and Payment Issues,billing
如何禁用一个用户 ,Disable subscription,subscription
发票系统进不去,Fapiao related,billing
云伴计划-0207,Monetary Credit,billing
客户要查询试用的起止时间,Billing and Payment Issues,billing
测试账号转标准预付费账号操作,"Purchase, Update subscription",billing
AIRS Site fails when approving internal IO funding of Azure account,Other General questions,general
无权创建订阅,How to add new subscription,subscription
发票问题咨询,Fapiao related,billing
更改发票信息,Fapiao related,billing
Map SubID to OrgID,Other General questions,general
取消订阅问题,Disable subscription,subscription
vm计费咨询,Enterprise billing questions,billing
Marriott-White list request,Other General questions,general
发票系统邮箱更改,Fapiao related,billing
申请发票提示金额需要大于0,Fapiao related,billing
导出EA测试账户使用量详情,Need a Copy of My Bill and Usage,billing
发票注册账户不成功,Fapiao related,billing
订阅权限分配问题,Co-admin related issue,subscription
订阅被Suspended,Re-Enable a Subscription,subscription
线下付款,Pay by Invoice,billing
查看账单报错,Other questions about billing portal,billing
磁盘扩容费用咨询,Azure Offers and Pricing,billing
账户激活,Fail to log in management portal,azure-portal
cancel order-2017/12/22,Invoice PI-Cancel Order,billing
更改发票邮寄地址,Fapiao related,billing
云启-无锡爱源金鹰网络科技有限公司,Pay by Invoice,billing
希望提升中国东部区域Dv2系列核心配额到50个,Compute,virtual-machines
如何关联partner ID,Partner ID issue in billing portal,billing
固定IP收费咨询,Azure Offers and Pricing,billing
文件备份的容器具体价格咨询,Azure Offers and Pricing,billing
新建账户登陆门户提示没有订阅,How to add new subscription,subscription
mapsub ID,Other General questions,general
CPP价格咨询,Azure Offers and Pricing,billing
azure storage的个数是否对pricing产生影响？,Azure Offers and Pricing,billing
Cancel duplicate order,Invoice PI-Cancel Order,billing
注册发票系统提示无此订单号,Fapiao related,billing
管理员账号咨询,Other General questions,general
公司服务订阅绑定问题,Partner ID issue in billing portal,billing
询问我公司帐号从2016年1月份以来的消费情况,Enterprise billing questions,billing
Quota Increase-山西汾谓能源开发咨询有限公司,Compute,virtual-machines
Invoice PI 匹配- 0424-Cancel order,Pay by Invoice,billing
申请增加storage quota,Storage,storage
异常付款提示,Other General questions,general
"cancel orders > 7 days, no payment received.",Invoice PI-Cancel Order,billing
一元使用订阅付款后一直卡在挂起状态,Billing and Payment Issues,billing
电汇时间太久，更换网银支付,Change Payment Method,billing
数据和网站备份,Re-Enable a Subscription,subscription
云服务可用剩余天数,Other General questions,general
支付后长时间处于等待完成状态,Billing and Payment Issues,billing
quota查询,Compute,virtual-machines
申请BJB F系列cores的配额 - 才云,Compute,virtual-machines
Quota increase-云智慧,Compute,virtual-machines
云启计划-2017/3/15,Monetary Credit,billing
EA Portal功能设置,Enterprise portal enquiry,billing
未完成付款可否继续付款,Billing and Payment Issues,billing
EA Portal中10，11月两个月的调整金额问题,Enterprise billing questions,billing
云伴计划-0322,Monetary Credit,billing
Azure EA Trial account core limitation increasement request,Compute,virtual-machines
还是信用卡额度问题,Billing and Payment Issues,billing
Cancel > 7 days order,Invoice PI-Cancel Order,billing
订阅余额咨询问题,Enterprise billing questions,billing
订阅挂起,Billing and Payment Issues,billing
更改账户信息,Other questions about billing portal,billing
Azure支付与登陆问题,Billing and Payment Issues,billing
EA界面提示账户被锁定,Cannot log into EA portal,billing
订阅的CPU和云服务扩容,Compute,virtual-machines
发票下载,Fapiao related,billing
余额咨询,Billing and Payment Issues,billing
线下付款咨询,Pay by Invoice,billing
激活Azure订阅,How to add new subscription,subscription
新azure的core数的配额,Compute,virtual-machines
ExpressRoute专线费用咨询,Azure Offers and Pricing,billing
接入商服务协议,Purchase of Proof,billing
高级存储计费方式,Azure Offers and Pricing,billing
这台虚拟机计时有问题,Enterprise billing questions,billing
Invoice PI-Cancel order,Invoice PI-Cancel Order,billing
新建账户无法登入ea,Enterprise portal enquiry,billing
EA订阅重启,Switch to Another Offer,subscription
vpn入站流量免20tb,Enterprise billing questions,billing
你好账户余额是否可以退款,Refund Request,billing
添加合作伙伴ID号,Partner ID issue in billing portal,billing
云启Credit Back 申请--0104,Monetary Credit,billing
后台管理员权限怎样授权给别人,Co-admin related issue,subscription
exceeding quota limits of Core,Compute,virtual-machines
怎么选择不继续订阅,Other General questions,general
为什么我已经交了申请试用的钱还是不能用,Billing and Payment Issues,billing
指导进行续费,Billing and Payment Issues,billing
12月账单核查,Enterprise billing questions,billing
客户查询所有费用使用量金额冲帐户时多少钱,Azure Offers and Pricing,billing
客户咨询线下汇款操作,Pay by Invoice,billing
无法为试用账号续费，升级为正式账号,Billing and Payment Issues,billing
无法续订,Billing and Payment Issues,billing
HDinsight收费咨询,Enterprise billing questions,billing
看不明白账单是啥意思 。  ,Billing and Payment Issues,billing
无法登陆EA门户,Enterprise portal enquiry,billing
降价通知相关,Azure Offers and Pricing,billing
标准小规模应用服务小时数 - AZURE应用服务,Billing and Payment Issues,billing
invoice pi-cancel duplicate order,Invoice PI-Cancel Order,billing
azure账单相关问题咨询,Other General questions,general
账单显示有扣费,Billing and Payment Issues,billing
1RMB数据导出,Re-Enable a Subscription,subscription
EA折扣价格咨询,Enterprise billing questions,billing
费用计算咨询,Azure Offers and Pricing,billing
Azure订阅迁移问题,Switch to Another Offer,subscription
线下汇款匹配-0629,Pay by Invoice,billing
无法收到发票系统激活链接,Fapiao related,billing
申请加大HDInsight的核数,HDInsight,hdinsight
[1RMB Trial】重启订阅,Re-Enable a Subscription,subscription
如何添加合作伙伴信息,Partner ID issue in billing portal,billing
PowerBI报告网站无法登陆,Enterprise portal enquiry,billing
发票进度咨询,Fapiao related,billing
无法申请发票,Fapiao related,billing
Azure website站点收费咨询,Enterprise billing questions,billing
map sub ID,Other General questions,general
登录提示我未找到任何订阅,Billing and Payment Issues,billing
线下付款进度咨询,Pay by Invoice,billing
Increasing the cores,Compute,virtual-machines
Increasing the storage account ,Storage,storage
数据流量问题,Billing and Payment Issues,billing
Azure 支付问题,Billing and Payment Issues,billing
收费咨询,Enterprise billing questions,billing
app强制更改密码,Fail to log in billing portal,billing
订阅误转移删除,Re-Enable a Subscription,subscription
Quato Increase,Cloud Service per subscription,quota
change subscription admin id,Change Ownership of My Subscription,subscription
Cores per subscription,Compute,virtual-machines
PowerBI Embedded收费问题,Billing and Payment Issues,billing
how can we pay Azure china,Billing and Payment Issues,billing
费用查询,Other questions about billing portal,billing
"如果下载发票,以及发票的寄送方式",Fapiao related,billing
订阅问题-请求将1元试用额度返还,Billing and Payment Issues,billing
充值续费问题,Billing and Payment Issues,billing
申请试用，但提示需要订阅才能使用,How to add new subscription,subscription
虚拟机收费问题,Billing and Payment Issues,billing
EA订阅激活,How to add new subscription,subscription
Decrease the ARM core to 4-上海商派,Compute,virtual-machines
发票合并问题,Fapiao related,billing
账单价格与官网价格不符,Enterprise billing questions,billing
虚拟机系统磁盘是按什么收费的？,Enterprise billing questions,billing
虚拟机windows2012收费咨询,Enterprise billing questions,billing
Cancel duplicate orders,Invoice PI-Cancel Order,billing
"cancel orders >7 days, no payment received.",Invoice PI-Cancel Order,billing
无法使用,Billing and Payment Issues,billing
Azure备份服务计费咨询,Azure Offers and Pricing,billing
发票系统邮箱激活,Fapiao related,billing
无法登录经典管理门户,Fail to log in management portal,azure-portal
对公付款查询,Pay by Invoice,billing
"cancel orders > 7 buz days, no payment received.",Invoice PI-Cancel Order,billing
流量账单查询,Billing and Payment Issues,billing
虚拟机降价咨询,Enterprise billing questions,billing
查询充值的具体时间,Azure Offers and Pricing,billing
发票更改咨询,Fapiao related,billing
cancel invoice pi orders no payment received.,Invoice PI-Cancel Order,billing
如何在新门户里查看资源配额余量,Other General questions,general
订阅删除原因查询,Cannot find my subscription,subscription
支付宝充值被退回,Billing and Payment Issues,billing
需要最大120cores,Compute,virtual-machines
申请更高的cores的配额 - 上海南潮,Compute,virtual-machines
quota increase 万和证券,Compute,virtual-machines
加核未成功问题,Compute,virtual-machines
新建订阅咨询,How to add new subscription,subscription
线下汇款-朗树,Pay by Invoice,billing
azure账户余额咨询,Disable subscription,subscription
订阅删除指导,Disable subscription,subscription
EA订阅状态问题,Switch to Another Offer,subscription
续费方式更改,Change Payment Method,billing
Quota increase-上海宝尊电子商务有限公司,Compute,virtual-machines
新开通的EA Portal账户，是否可以合并1元试用账户,Switch to Another Offer,subscription
D3 v1 v2价格区别,Enterprise billing questions,billing
TSP increase ARM cores,Compute,virtual-machines
Azure 账单查询,Billing and Payment Issues,billing
EA每周的账单报表,Enterprise billing questions,billing
扩展虚拟机磁盘容量,Azure Offers and Pricing,billing
修改当前订阅的绑定邮箱,Other General questions,general
transfer offer type,Switch to Another Offer,subscription
应用程序网关英文版的报价,Azure Offers and Pricing,billing
Quota increase-杭州菱歌数字科技有限公司,Compute,virtual-machines
需要增加core限制到100,Compute,virtual-machines
invoice pay-cancel duplicate order,Invoice PI-Cancel Order,billing
無法添加外部 user as role: Contributor,Co-admin related issue,subscription
高級存儲(本地冗餘) 收費問題,Billing and Payment Issues,billing
电汇相关问题,Purchase of Proof,billing
Cancel multi-order,Invoice PI-Cancel Order,billing
EA Portal中报表功能咨询,Other General questions,general
实际计费情况与列表价格有出入，烦请说明,Billing and Payment Issues,billing
企业客户如何在账单门户看到使用汇总及费用清单,Enterprise portal enquiry,billing
大客户终止咨询,Disable subscription,subscription
指导添加订阅,How to add new subscription,subscription
增加Cores到320,Compute,virtual-machines
1RMB fraud复查,Disable subscription,subscription
SQL数据库价格咨询,Azure Offers and Pricing,billing
Invoice pay-广州希远信息科技有限公司,Pay by Invoice,billing
订阅余额问题,Billing and Payment Issues,billing
 Azure 账单查询,Enterprise billing questions,billing
申请更高的cores的配额,Compute,virtual-machines
流量超额产生的高额费用是否有补救措施,Enterprise billing questions,billing
负载均衡是否收费？如何计费？,Azure Offers and Pricing,billing
账单异常,Enterprise billing questions,billing
<Credit back apply>云启&云伴-0411,Monetary Credit,billing
流量计费问题咨询,Enterprise billing questions,billing
账户下开一个新的管理员账号,Enterprise portal enquiry,billing
Invoice PI 匹配-0412,Pay by Invoice,billing
订阅被停原因咨询,Re-Enable a Subscription,subscription
虚拟机配额查询,Other General questions,general
"Invoice PI-orders > 7 day, no payment received",Invoice PI-Cancel Order,billing
 云智慧- 7bc36779-b875-49a6-a71b-6f6a35eaf2ce,Compute,virtual-machines
配额申请,Compute,virtual-machines
cancel multi orders-朗树,Invoice PI-Cancel Order,billing
AzureSQL费用收取,Enterprise billing questions,billing
申请合同,Purchase of Proof,billing
负载均衡计费问题,Azure Offers and Pricing,billing
 神策网络科技(北京)有限公司 - 5ba4d911-b5f3-4cfd-9f6e-94a2707a7288,Compute,virtual-machines
此订阅号增加CPU配额,Compute,virtual-machines
Increate the limit on Number of Storage accounts for ID: bbc5c2a3-c968-474a-a353-0b196e95eb1d ,Storage,storage
服务说明等信息咨询,Other General questions,general
无法登陆Azure,Fail to log in management portal,azure-portal
发票申请咨询,Fapiao related,billing
无法加新的订阅,How to add new subscription,subscription
折扣咨询,Azure Offers and Pricing,billing
欠费咨询,Billing and Payment Issues,billing
disable below account,Disable subscription,subscription
Quota increase- BoCloud,Compute,virtual-machines
部署被停问题,Cannot find my subscription,subscription
希望增加虚拟机核心数量配额,Compute,virtual-machines
为什么不能在portal.azure.cn下增加用户,Other General questions,general
cancel duplicate order,Invoice PI-Cancel Order,billing
1RMB订阅billing request问题,Billing and Payment Issues,billing
激活MSDN订阅Azure问题 26,Billing and Payment Issues,billing
Quota increase-北京弥财投资咨询有限公司,Compute,virtual-machines
账单中web app的收费咨询,Enterprise billing questions,billing
Azure订阅升级与合同咨询,Purchase of Proof,billing
我已经在支付宝支付了1元 但是系统却提示我没有支付,Billing and Payment Issues,billing
更改线下支付为支付宝,Change Payment Method,billing
試用訂閱付款成功，卻一直待處理狀態,Billing and Payment Issues,billing
账单以及余额详情咨询,Billing and Payment Issues,billing
Azure发票系统注册问题,Fapiao related,billing
Increase core to 2500,Compute,virtual-machines
订阅状态disbale的原因,Re-Enable a Subscription,subscription
电汇付完钱后未收到订单确认的邮件,Pay by Invoice,billing
把Azure账户的余额提现,Refund Request,billing
添加订阅报错,How to add new subscription,subscription
能把子订阅在不同的主订阅间移动么?,Change Ownership of My Subscription,subscription
EA账号登录问题,Fail to log in management portal,azure-portal
azure界面无法登陆,Fail to log in management portal,azure-portal
在新版门户中如何新建用户账号,Co-admin related issue,subscription
支付成功未到账,Billing and Payment Issues,billing
Parter无法看到客户信息,Partner ID issue in billing portal,billing
Quota Increase-北京百科康讯科技有限公司,Compute,virtual-machines
Invoice PI -5W-上海华讯网络系统有限公司,Pay by Invoice,billing
账单解释,Enterprise billing questions,billing
我的账户订阅被禁用,Re-Enable a Subscription,subscription
Increase Compute Cores Quota from 120 to 360,Compute,virtual-machines
虚拟机的计费方法,Azure Offers and Pricing,billing
云启云伴-0406,Monetary Credit,billing
re-active  account,Re-Enable a Subscription,subscription
关停订阅咨询,Disable subscription,subscription
更改发票系统中预留的手机号码,Fapiao related,billing
虚拟机D13 v2,Enterprise billing questions,billing
线下汇款匹配-0627,Pay by Invoice,billing
Azure 充值问题,Pay by Invoice,billing
数据保留时间咨询,Other General questions,general
订阅到期后的剩余金额不会累计到续费的订阅中吗,Other questions about billing portal,billing
Azure商务咨询,Azure Offers and Pricing,billing
账户月账单,Enterprise billing questions,billing
如何授权几个账号管理同一个Azure订阅,Co-admin related issue,subscription
查询订阅的充值记录,Other questions about billing portal,billing
购买证明的问题,Purchase of Proof,billing
<Credit back apply>云启-0628,Monetary Credit,billing
查询3月份的账单,Need a Copy of My Bill and Usage,billing
导出的账单的表格,Enterprise billing questions,billing
发票申请系统登陆不上去,Fapiao related,billing
订阅无法使用,Re-Enable a Subscription,subscription
core不够,Compute,virtual-machines
增加订阅中的CPU核心数量,Compute,virtual-machines
账号信息变更,Other questions about billing portal,billing
查询充值是否成功,Billing and Payment Issues,billing
消费查看咨询,Billing and Payment Issues,billing
官网FAQ不准确,Other General questions,general
SQL SERVER虚拟机价格咨询,Azure Offers and Pricing,billing
查询计费情况,Enterprise billing questions,billing
transfer ownership for internal subs,Change Ownership of My Subscription,subscription
EA账号问题,Switch to Another Offer,subscription
如何将订阅移到新部门。设置配额,Enterprise portal enquiry,billing
请帮助添加一个新的订阅,How to add new subscription,subscription
子账户,Co-admin related issue,subscription
Partner Program - Breadth ISV云伴计划2.0,Monetary Credit,billing
VM系统盘存储是否付费？,Billing and Payment Issues,billing
三角兽资源申请 -51ecc8a7-5b8c-48bb-8ea8-dda28e6e62ef,Compute,virtual-machines
合约变更后账单问题确认,Enterprise billing questions,billing
refund- for Azure IP address whitelist of 1RMB trail,Refund Request,billing
Increase Quota Request,Compute,virtual-machines
查看账单咨询,Enterprise billing questions,billing
Request Increase to 600 Cores,Compute,virtual-machines
Total Regional Cores limit is 20,Compute,virtual-machines
申请配额未分配,Compute,virtual-machines
Assign storage quota to new subscription,Storage,storage
Assign compute quota to new subscription,Compute,virtual-machines
如何查看Azure每月账单的详细信息？,Enterprise billing questions,billing
Invoice PI -匹配-0331,Pay by Invoice,billing
线下汇款-协力管理咨询（深圳）有限公司 5000元,Pay by Invoice,billing
扩容订阅核数,Compute,virtual-machines
高级存储磁盘收费问题,Azure Offers and Pricing,billing
Portal里看到的余额，是实时的吗？,Enterprise portal enquiry,billing
订阅和添加管理员,How to add new subscription,subscription
核数增加,Compute,virtual-machines
订阅关停,Disable subscription,subscription
情绪识别收费咨询,Azure Offers and Pricing,billing
激活MSDN订阅Azure问题 ,Billing and Payment Issues,billing
付款查询,Billing and Payment Issues,billing
manage.windowsazure.cn 登录找不到订阅，powershell azure 命令产生错误,Cannot find my subscription,subscription
Azure IPS咨询,Other General questions,general
发票记录不完整,Fapiao related,billing
虚拟机带宽计费问题,Azure Offers and Pricing,billing
 Azure账单问题,Enterprise billing questions,billing
Invoice PI 匹配-0523,Pay by Invoice,billing
Azure付款不成功,Billing and Payment Issues,billing
发票内容更改,Fapiao related,billing
Invoice PI -2017/3/29,Pay by Invoice,billing
数据库收费咨询,Azure Offers and Pricing,billing
Cancel order- multi order,Invoice PI-Cancel Order,billing
更改个人资料,Other questions about billing portal,billing
azure加核咨询,Compute,virtual-machines
发票系统收到激活邮件后激活时不成功,Fapiao related,billing
azure的安全法规,Purchase of Proof,billing
云主机计费,Enterprise billing questions,billing
无法注册发票系统,Fapiao related,billing
存储账号的数量已经达到了当前订阅的最大值20个,Storage,storage
提醒邮件问题,Other questions about billing portal,billing
参加活动返款的问题,Monetary Credit,billing
VM费用查询,Enterprise billing questions,billing
EA门户疑问,Enterprise portal enquiry,billing
点击“charge”时提示 log in expire,Other questions about billing portal,billing
MSDN价格咨询,Azure Offers and Pricing,billing
charge issue,Azure Offers and Pricing,billing
关于余额和其他问题,Other questions about billing portal,billing
AzureCloud资源申请 北京合思信息技术有限公司,Compute,virtual-machines
虚拟机增加核数,Compute,virtual-machines
一元试用续费后无效,Re-Enable a Subscription,subscription
等保三级证明咨询,Purchase of Proof,billing
Subscription Ownership Transfer,Switch to Another Offer,subscription
云启、云伴-0418,Monetary Credit,billing
申请发票遇到问题,Fapiao related,billing
订阅关联遇到问题,Partner ID issue in billing portal,billing
虚拟机创建时提示配额不足,Compute,virtual-machines
更改后台预留的管理员信息和密码策略,Other General questions,general
不能在中国东部创建cloud service,Other General questions,general
reactivate sub,Re-Enable a Subscription,subscription
登录到Azure管理平台输入账户时显示跳转到其他账户页面,Cannot find my subscription,subscription
Please help reactive account ：hddadmin@hdd.partner.onmschina.cn,Re-Enable a Subscription,subscription
Azure 流量计费问题,Billing and Payment Issues,billing
支付成功，但账户未成功转换,Billing and Payment Issues,billing
can't login EA portal and Azure portal,Cannot log into EA portal,billing
1元试用支付完成后一直在加载,Billing and Payment Issues,billing
ISO27001和DJCP扫描件,Enterprise billing questions,billing
 续费情况查询,Enterprise billing questions,billing
我的钱已经付款了,Billing and Payment Issues,billing
如何充值成为PIA,Billing and Payment Issues,billing
Azure 支付延迟,Billing and Payment Issues,billing
激活MSDN订阅Azure问题 25,Billing and Payment Issues,billing
激活MSDN订阅Azure问题 31,Billing and Payment Issues,billing
激活MSDN订阅Azure问题 32,Billing and Payment Issues,billing
账单VM收费情况,Azure Offers and Pricing,billing
Need more storage accounts for new deployments,Storage,storage
1rmb试用付款,Billing and Payment Issues,billing
一元试用付款不成功,Billing and Payment Issues,billing
关于mysql数据库是不是也收流量费用,Azure Offers and Pricing,billing
已申请 并支付了 1元试用  但在订阅中提示 款未收到？,Billing and Payment Issues,billing
1RMB Trial Offer 已经支付成功了，但是任然提示支付还没有成功,Billing and Payment Issues,billing
无法选择在线支付,Change Payment Method,billing
【标准预付费服务】支付了很长时间都没通过验证,Billing and Payment Issues,billing
获取发票,Fapiao related,billing
"数据传出 (GB) - 区域 1  费用居然12,653.15CNY",Billing and Payment Issues,billing
Azure 新增订阅咨询,How to add new subscription,subscription
应用程序网关收费问题,Azure Offers and Pricing,billing
发票进度查询,Fapiao related,billing
备份费用咨询,Azure Offers and Pricing,billing
这个一元试用的配额问题,Other General questions,general
12.903的consume units是如何产生的？,Billing and Payment Issues,billing
Provision D13_v2 VMs for ChinaEast region,Compute,virtual-machines
Invoice pay-20170425,Pay by Invoice,billing
SQL收费问题,Enterprise billing questions,billing
高级存储收费问题,Azure Offers and Pricing,billing
付款后一直显示正在验证您的付款,Billing and Payment Issues,billing
线下汇款问题,Pay by Invoice,billing
指导客户进行付款操作,Billing and Payment Issues,billing
EA PORTAL创建订阅问题,How to add new subscription,subscription
Quota increase-宝马中国,Compute,virtual-machines
一元试用活动的支付问题,Billing and Payment Issues,billing
云启 & 云伴计划-0427,Monetary Credit,billing
充值无法到账,Billing and Payment Issues,billing
申请BJB DSv1配额,Compute,virtual-machines
无法充值,Billing and Payment Issues,billing
发票记账联补寄问题,Fapiao related,billing
VPN计费咨询,Azure Offers and Pricing,billing
wire transfer issue,Invoice PI-Cancel Order,billing
 Quota increase,Compute,virtual-machines
WebApp SSL证书购买,Azure Offers and Pricing,billing
充值后合并申请发票,Fapiao related,billing
 quota increase,Compute,virtual-machines
EA客户修改mpn ID,Partner ID issue in billing portal,billing
创建带SQL的VM，对账单中的条目有疑问,Enterprise billing questions,billing
虚拟机磁盘费用问题,Billing and Payment Issues,billing
咨询虚拟机计费价格,Azure Offers and Pricing,billing
单看每一个部分花的钱（比如流量、配置、主机等）,Enterprise billing questions,billing
Invoice PI 匹配- 法天使,Pay by Invoice,billing
怎么查看我的额度或是余额这个问题,Enterprise billing questions,billing
现有账号下的子订阅转换为EA订阅后，里面的备份服务会跟着订阅迁移过去吗？,Change Ownership of My Subscription,subscription
账单最快生成时间,Billing and Payment Issues,billing
关于转为正式账号的疑问,Switch to Another Offer,subscription
备份账单问题咨询,Billing and Payment Issues,billing
"误设MySQL to MP1, 但是系统又不能设回来 可否不要收我MP1的钱",Billing and Payment Issues,billing
年费用预估,Azure Offers and Pricing,billing
能用什么服务？,Other General questions,general
订阅迁移遇见问题,Change Ownership of My Subscription,subscription
订阅号里面的所有主机取消收费问题,Disable subscription,subscription
站点保护计费,Azure Offers and Pricing,billing
主机托管协议和托管许可证,Purchase of Proof,billing
收费情况咨询,Billing and Payment Issues,billing
cancel invoice pi orders > 7 buz days no payment received.,Invoice PI-Cancel Order,billing
使用量情况查询,Billing and Payment Issues,billing
Increase core quotas from 120 to 152,Compute,virtual-machines
无法添加账户,Enterprise portal enquiry,billing
如何查看到虚拟机的账单,Enterprise billing questions,billing
100内核满了，麻烦帮我提升到200,Compute,virtual-machines
扣费咨询,Billing and Payment Issues,billing
Quota increase- 上海驿氪信息科技有限公司,Compute,virtual-machines
订阅被禁用，虚拟机已停止,Billing and Payment Issues,billing
权限区别,Co-admin related issue,subscription
目前还有正余额吗？,Enterprise billing questions,billing
Invoice PI-匹配-0601,Pay by Invoice,billing
怎样统计某1台Linux虚拟机在某几天的所有费用，及网络流量费用,Enterprise billing questions,billing
storge查询,Enterprise billing questions,billing
Invoice PI 匹配-0531,Pay by Invoice,billing
  Azure 虚拟机网络计费问题,Azure Offers and Pricing,billing
Azure 赔偿咨询,Billing and Payment Issues,billing
DS12_v2和D12_v2的价格区别,Azure Offers and Pricing,billing
EA下订阅迁移到新的EA中,Switch to Another Offer,subscription
无法使用更新的订阅,Switch to Another Offer,subscription
Azure 修改公司名称,Other General questions,general
银联支付显示订单超时,Billing and Payment Issues,billing
存储和虚拟机报价咨询,Azure Offers and Pricing,billing
redis如何购买,Other General questions,general
EA账单有疑问,Enterprise billing questions,billing
