fileName,title,description,ms.service,realPath,fileLocation,URL
traffic-manager-manage-endpoints, 在 Azure 流量管理器中管理终结点 | Azure, 本文将帮助你从 Azure 流量管理器中添加、删除、启用和禁用终结点。, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-manage-endpoints.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-manage-endpoints.md,https://docs.azure.cn/zh-cn/traffic-manager-manage-endpoints
traffic-manager-manage-profiles, 管理 Azure 流量管理器配置文件 | Azure, 本文有助于你创建、禁用、启用和删除 Azure 流量管理器配置文件。, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-manage-profiles.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-manage-profiles.md,https://docs.azure.cn/zh-cn/traffic-manager-manage-profiles
traffic-manager-monitoring, 流量管理器终结点监视和故障转移 | Azure, 本文有助于你了解，流量管理器如何通过终结点监视和终结点自动故障转移来帮助 Azure 客户部署高可用性应用程序。, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-monitoring.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-monitoring.md,https://docs.azure.cn/zh-cn/traffic-manager-monitoring
traffic-manager-nested-profiles, 嵌套式流量管理器配置文件 | Azure, 本文介绍了 Azure 流量管理器的“嵌套式配置文件”功能, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-nested-profiles.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-nested-profiles.md,https://docs.azure.cn/zh-cn/traffic-manager-nested-profiles
traffic-manager-overview, 什么是流量管理器  | Azure, 本文将有助于你了解什么是流量管理器，以及流量管理器是否是适合你应用程序的流量路由选择, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-overview.md,https://docs.azure.cn/zh-cn/traffic-manager-overview
traffic-manager-performance-considerations, Azure 流量管理器性能注意事项 | Azure, 了解流量管理器的性能以及如何测试使用流量管理器时的网站性能, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-performance-considerations.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-performance-considerations.md,https://docs.azure.cn/zh-cn/traffic-manager-performance-considerations
traffic-manager-point-internet-domain, 将公司 Internet 域指向流量管理器域名 | Azure, 本文将帮助你将公司域名指向流量管理器域名。, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-point-internet-domain.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-point-internet-domain.md,https://docs.azure.cn/zh-cn/traffic-manager-point-internet-domain
traffic-manager-powershell-arm, 使用 PowerShell 管理 Azure 中的流量管理器 | Azure, 将适用于流量管理器的 PowerShell 与 Azure Resource Manager 配合使用, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-powershell-arm.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-powershell-arm.md,https://docs.azure.cn/zh-cn/traffic-manager-powershell-arm
traffic-manager-routing-methods, Azure 流量管理器 - 流量路由方法 | Azure, 本文将帮助你了解流量管理器使用的各种流量路由方法。, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-routing-methods.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-routing-methods.md,https://docs.azure.cn/zh-cn/traffic-manager-routing-methods
traffic-manager-testing-settings, 测试流量管理器设置 | Azure, 本文将帮助你测试流量管理器设置, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-testing-settings.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-testing-settings.md,https://docs.azure.cn/zh-cn/traffic-manager-testing-settings
traffic-manager-troubleshooting-degraded, Azure 流量管理器上的降级状态故障排除, 如何在流量管理器显示为降级状态时对流量管理器配置文件进行故障排除。, traffic-manager,mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-troubleshooting-degraded.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\traffic-manager\traffic-manager-troubleshooting-degraded.md,https://docs.azure.cn/zh-cn/traffic-manager-troubleshooting-degraded
virtual-machine-scale-sets-cli-quick-create-cli-nodejs,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-cli-quick-create-cli-nodejs.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-cli-quick-create-cli-nodejs.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-cli-quick-create-cli-nodejs
virtual-machine-scale-sets-cli-quick-create,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-cli-quick-create.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-cli-quick-create.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-cli-quick-create
virtual-machine-scale-sets-create, 创建 Azure 虚拟机规模集 | Azure, 使用 Azure CLI、PowerShell、模板或 Visual Studio 创建和部署 Linux 或 Windows Azure 虚拟机规模集。, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-create.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-create.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-create
virtual-machine-scale-sets-deploy-app, 在虚拟机规模集上部署应用 | Azure, 在虚拟机规模集上部署应用, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-deploy-app.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-deploy-app.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-deploy-app
virtual-machine-scale-sets-design-overview, 设计规模化的 Azure 虚拟机规模集 | Azure, 了解如何设计规模化的 Azure 虚拟机规模集, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-design-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-design-overview.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-design-overview
virtual-machine-scale-sets-dsc, 将 Desired State Configuration 与虚拟机规模集配合使用 | Azure, 将虚拟机规模集与 Azure DSC 扩展配合使用, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-dsc.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-dsc.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-dsc
virtual-machine-scale-sets-faq, Azure 虚拟机规模集常见问题 | Azure, 获取有关虚拟机规模集常见问题的解答。, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-faq.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-faq.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-faq
virtual-machine-scale-sets-linux-create-cli-nodejs,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-linux-create-cli-nodejs.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-linux-create-cli-nodejs.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-linux-create-cli-nodejs
virtual-machine-scale-sets-linux-create-cli, 使用 Azure CLI 2.0 创建虚拟机规模集 | Azure, 了解如何使用 Azure CLI 2.0 创建虚拟机规模集, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-linux-create-cli.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-linux-create-cli.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-linux-create-cli
virtual-machine-scale-sets-mvss-existing-vnet, 引用 Azure 规模集模板中的虚拟网络 | Azure, 如何将虚拟网络添加到现有 Azure 虚拟机规模集模板, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-mvss-existing-vnet.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-mvss-existing-vnet.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-mvss-existing-vnet
virtual-machine-scale-sets-mvss-start, 了解虚拟机规模集模板 | Azure, 了解如何创建虚拟机规模集的最小可行规模集模板, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-mvss-start.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-mvss-start.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-mvss-start
virtual-machine-scale-sets-overview, Azure 虚拟机规模集概述 | Azure, 了解有关 Azure 虚拟机规模集的详细信息, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-overview.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-overview
virtual-machine-scale-sets-portal-create, 使用 Azure 门户创建虚拟机规模集 | Azure, 使用 Azure 门户部署规模集。, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-portal-create.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-portal-create.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-portal-create
virtual-machine-scale-sets-upgrade-scale-set, 在虚拟机规模集上部署应用 | Azure, 在虚拟机规模集上部署应用, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-upgrade-scale-set.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-upgrade-scale-set.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-upgrade-scale-set
virtual-machine-scale-sets-vs-create, 使用 Visual Studio 部署虚拟机规模集 | Azure, 使用 Visual Studio 和 Resource Manager 模板部署虚拟机规模集, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-vs-create.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-vs-create.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-vs-create
virtual-machine-scale-sets-windows-create,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-windows-create.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-windows-create.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-windows-create
virtual-machine-scale-sets-windows-manage, 管理虚拟机规模集中的 VM | Azure, 使用 Azure PowerShell 在虚拟机规模集中管理虚拟机。, virtual-machine-scale-sets,mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-windows-manage.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machine-scale-sets\virtual-machine-scale-sets-windows-manage.md,https://docs.azure.cn/zh-cn/virtual-machine-scale-sets-windows-manage
azure-cli-arm-commands, Resource Manager 模式下的 Azure CLI 命令 | Azure, 用于在 Resource Manager 部署模型中管理资源的 Azure 命令行界面 (CLI) 命令, multiple,mc-docs-pr.zh-cn\articles\virtual-machines\azure-cli-arm-commands.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\azure-cli-arm-commands.md,https://docs.azure.cn/zh-cn/azure-cli-arm-commands
virtual-machines-azure-slave-plugin-for-hudson, 如何在 Hudson 连续集成中使用 Azure Slave 插件 | Azure, 介绍如何在 Hudson 连续集成中使用 Azure Slave 插件。, virtual-machines-linux,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-azure-slave-plugin-for-hudson.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-azure-slave-plugin-for-hudson.md,https://docs.azure.cn/zh-cn/virtual-machines-azure-slave-plugin-for-hudson
virtual-machines-disaster-recovery-guidance, 发生影响 Azure 虚拟机的 Azure 服务中断事件时该怎么办 | Azure, 了解发生影响 Azure 虚拟机的 Azure 服务中断事件时该怎么办。, virtual-machines-linux,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-disaster-recovery-guidance.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-disaster-recovery-guidance.md,https://docs.azure.cn/zh-cn/virtual-machines-disaster-recovery-guidance
virtual-machines-dotnet-diagnostics, 如何在虚拟机中使用 Azure 诊断 | Azure, 使用 Azure 诊断从 Azure 虚拟机收集数据，以用于调试、性能度量、监视和流量分析等目的。, virtual-machines,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-dotnet-diagnostics.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-dotnet-diagnostics.md,https://docs.azure.cn/zh-cn/virtual-machines-dotnet-diagnostics
virtual-machines-error-messages, Azure 虚拟机错误消息,, virtual-machines-windows,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-error-messages.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-error-messages.md,https://docs.azure.cn/zh-cn/virtual-machines-error-messages
virtual-machines-freebsd-intro-on-azure, Azure FreeBSD 简介 | Azure, 了解如何在 Azure 上使用 FreeBSD 虚拟机。, virtual-machines-linux,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-freebsd-intro-on-azure.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-freebsd-intro-on-azure.md,https://docs.azure.cn/zh-cn/virtual-machines-freebsd-intro-on-azure
virtual-machines-linux-about-disks-vhds,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-about-disks-vhds.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-about-disks-vhds.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-about-disks-vhds
virtual-machines-linux-about,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-about.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-about.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-about
virtual-machines-linux-acu,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-acu.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-acu.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-acu
virtual-machines-linux-add-disk,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-add-disk.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-add-disk.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-add-disk
virtual-machines-linux-add-user,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-add-user.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-add-user.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-add-user
virtual-machines-linux-agent-user-guide,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-agent-user-guide.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-agent-user-guide.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-agent-user-guide
virtual-machines-linux-allocation-failure,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-allocation-failure.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-allocation-failure.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-allocation-failure
virtual-machines-linux-app-frameworks,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-app-frameworks.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-app-frameworks.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-app-frameworks
virtual-machines-linux-attach-disk-portal,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-attach-disk-portal.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-attach-disk-portal.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-attach-disk-portal
virtual-machines-linux-azure-dns,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-azure-dns.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-azure-dns.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-azure-dns
virtual-machines-linux-azure-overview,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-azure-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-azure-overview.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-azure-overview
virtual-machines-linux-azure-vm-network-overview,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-azure-vm-network-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-azure-vm-network-overview.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-azure-vm-network-overview
virtual-machines-linux-azure-vm-storage-overview,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-azure-vm-storage-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-azure-vm-storage-overview.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-azure-vm-storage-overview
virtual-machines-linux-capture-image-nodejs,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-capture-image-nodejs.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-capture-image-nodejs.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-capture-image-nodejs
virtual-machines-linux-capture-image,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-capture-image.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-capture-image.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-capture-image
virtual-machines-linux-change-vm-size-nodejs,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-change-vm-size-nodejs.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-change-vm-size-nodejs.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-change-vm-size-nodejs
virtual-machines-linux-change-vm-size,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-change-vm-size.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-change-vm-size.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-change-vm-size
virtual-machines-linux-classic-about-images,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-about-images.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-about-images.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-about-images
virtual-machines-linux-classic-agents-and-extensions,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-agents-and-extensions.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-agents-and-extensions.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-agents-and-extensions
virtual-machines-linux-classic-attach-disk,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-attach-disk.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-attach-disk.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-attach-disk
virtual-machines-linux-classic-capture-image,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-capture-image.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-capture-image.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-capture-image
virtual-machines-linux-classic-cassandra-nodejs,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-cassandra-nodejs.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-cassandra-nodejs.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-cassandra-nodejs
virtual-machines-linux-classic-configure-availability,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-configure-availability.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-configure-availability.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-configure-availability
virtual-machines-linux-classic-connect-vms,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-connect-vms.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-connect-vms.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-connect-vms
virtual-machines-linux-classic-create-custom,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-create-custom.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-create-custom.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-create-custom
virtual-machines-linux-classic-create-upload-vhd,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-create-upload-vhd.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-create-upload-vhd.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-create-upload-vhd
virtual-machines-linux-classic-createportal,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-createportal.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-createportal.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-createportal
virtual-machines-linux-classic-detach-disk,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-detach-disk.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-detach-disk.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-detach-disk
virtual-machines-linux-classic-diagnostic-extension,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-diagnostic-extension.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-diagnostic-extension.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-diagnostic-extension
virtual-machines-linux-classic-faq,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-faq.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-faq.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-faq
virtual-machines-linux-classic-freebsd-create-upload-vhd,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-freebsd-create-upload-vhd.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-freebsd-create-upload-vhd.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-freebsd-create-upload-vhd
virtual-machines-linux-classic-inject-custom-data,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-inject-custom-data.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-inject-custom-data.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-inject-custom-data
virtual-machines-linux-classic-lamp-script,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-lamp-script.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-lamp-script.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-lamp-script
virtual-machines-linux-classic-manage-extensions,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-manage-extensions.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-manage-extensions.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-manage-extensions
virtual-machines-linux-classic-manage-visual-studio,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-manage-visual-studio.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-manage-visual-studio.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-manage-visual-studio
virtual-machines-linux-classic-mariadb-mysql-cluster,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-mariadb-mysql-cluster.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-mariadb-mysql-cluster.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-mariadb-mysql-cluster
virtual-machines-linux-classic-mysql-cluster,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-mysql-cluster.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-mysql-cluster.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-mysql-cluster
virtual-machines-linux-classic-mysql-on-opensuse,NA,NA,NA,mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-mysql-on-opensuse.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\virtual-machines\virtual-machines-linux-classic-mysql-on-opensuse.md,https://docs.azure.cn/zh-cn/virtual-machines-linux-classic-mysql-on-opensuse
